"CED_NAME_2021","POA_CODE_2021","STATE_NAME_2021","Person","Dwelling","AREA_ALBERS_SQKM","poa_count","double_counted_POA","POA_Allocation","CED_CODE_2021"
"Maranoa","4415","Queensland",2155,1263,2305.4641,98,1,1,"321"
"Maranoa","4416","Queensland",414,249,2010.6533,98,1,1,"321"
"Maranoa","4417","Queensland",705,367,5069.1419,98,1,1,"321"
"Maranoa","4418","Queensland",86,48,387.6687,98,1,1,"321"
"Maranoa","4419","Queensland",1035,608,4148.3179,98,2,0.948670944087993,"321"
"Maranoa","4420","Queensland",30,16,181.3922,98,2,0.0243506493506494,"321"
"Maranoa","4421","Queensland",2176,1281,1638.6392,98,1,1,"321"
"Maranoa","4422","Queensland",453,233,3182.5182,98,1,1,"321"
"Maranoa","4423","Queensland",207,100,2413.3616,98,1,1,"321"
"Maranoa","4424","Queensland",234,116,942.3824,98,1,1,"321"
"Maranoa","4425","Queensland",172,87,676.9575,98,1,1,"321"
"Maranoa","4426","Queensland",140,89,1675.1872,98,1,1,"321"
"Maranoa","4427","Queensland",314,142,906.0226,98,1,1,"321"
"Maranoa","4428","Queensland",608,304,2349.1292,98,1,1,"321"
"Maranoa","4454","Queensland",667,396,6599.3815,98,2,0.921270718232044,"321"
"Maranoa","4455","Queensland",8625,4249,10349.0301,98,1,1,"321"
"Maranoa","4461","Queensland",31,21,241.7695,98,1,1,"321"
"Maranoa","4462","Queensland",125,64,1738.9037,98,1,1,"321"
"Maranoa","4465","Queensland",1269,707,13577.4516,98,1,1,"321"
"Maranoa","4467","Queensland",155,77,6344.4821,98,1,1,"321"
"Maranoa","4468","Queensland",258,150,8082.3321,98,1,1,"321"
"Maranoa","4470","Queensland",3167,1843,17483.3832,98,1,1,"321"
"Maranoa","4472","Queensland",1410,891,17632.5516,98,1,1,"321"
"Maranoa","4474","Queensland",79,34,21354.7571,98,1,1,"321"
"Maranoa","4477","Queensland",532,275,12307.4336,98,1,1,"321"
"Maranoa","4478","Queensland",506,262,12904.6964,98,1,1,"321"
"Maranoa","4479","Queensland",7,8,3990.1821,98,1,1,"321"
"Maranoa","4480","Queensland",631,476,46059.8992,98,1,1,"321"
"Maranoa","4481","Queensland",124,112,33308.6713,98,1,1,"321"
"Maranoa","4482","Queensland",116,118,32952.5028,98,1,1,"321"
"Maranoa","4486","Queensland",688,406,9948.6495,98,1,1,"321"
"Maranoa","4487","Queensland",3174,1545,12740.9303,98,1,1,"321"
"Maranoa","4488","Queensland",235,186,13694.9059,98,1,1,"321"
"Maranoa","4489","Queensland",76,67,5069.1761,98,1,1,"321"
"Maranoa","4490","Queensland",1512,983,34671.8256,98,1,1,"321"
"Maranoa","4491","Queensland",95,90,6078.0678,98,1,1,"321"
"Maranoa","4492","Queensland",316,215,69372.0885,98,1,1,"321"
"Maranoa","4493","Queensland",12,16,6145.7746,98,1,1,"321"
"Maranoa","4494","Queensland",163,94,1677.1953,98,1,1,"321"
"Maranoa","4496","Queensland",207,109,1719.4292,98,1,1,"321"
"Maranoa","4497","Queensland",316,163,3505.0666,98,1,1,"321"
"Maranoa","4498","Queensland",183,88,1425.2619,98,1,1,"321"
"Maranoa","4608","Queensland",318,144,116.6543,98,2,0.344528710725894,"321"
"Maranoa","4610","Queensland",14713,6588,2396.5958,98,2,0.968087906303461,"321"
"Maranoa","4614","Queensland",1225,648,248.5346,98,1,1,"321"
"Maranoa","4615","Queensland",7266,3644,1232.489,98,2,0.996434448710916,"321"
"Maranoa","4724","Queensland",534,295,12669.4364,98,1,1,"321"
"Maranoa","4725","Queensland",1526,958,10793.7554,98,1,1,"321"
"Maranoa","4726","Queensland",360,304,13502.5996,98,1,1,"321"
"Maranoa","4727","Queensland",306,209,6580.9177,98,1,1,"321"
"Maranoa","4728","Queensland",230,193,9166.5606,98,1,1,"321"
"Maranoa","4730","Queensland",3173,1796,38919.3235,98,1,1,"321"
"Maranoa","4731","Queensland",208,181,10508.8115,98,1,1,"321"
"Maranoa","4732","Queensland",158,132,7250.302,98,1,1,"321"
"Maranoa","4733","Queensland",153,106,15789.5333,98,1,1,"321"
"Maranoa","4735","Queensland",954,769,57394.3694,98,1,1,"321"
"Maranoa","4736","Queensland",130,112,13084.6881,98,1,1,"321"
"Maranoa","4823","Queensland",6,0,2342.8611,98,2,0.00619834710743802,"321"
"Maranoa","4829","Queensland",148,112,40056.645,98,2,0.285163776493256,"321"
"McPherson","4213","Queensland",13464,4713,25.6634,9,3,0.431801417529906,"322"
"McPherson","4220","Queensland",25323,11758,17.0578,9,2,0.778737929761978,"322"
"McPherson","4221","Queensland",28888,13108,15.2251,9,1,1,"322"
"McPherson","4223","Queensland",15179,6210,46.9353,9,1,1,"322"
"McPherson","4224","Queensland",7184,3263,3.1207,9,1,1,"322"
"McPherson","4225","Queensland",8357,5834,4.6201,9,1,1,"322"
"McPherson","4226","Queensland",35739,14284,26.7213,9,2,0.959101521616617,"322"
"McPherson","4227","Queensland",23910,9336,12.325,9,1,1,"322"
"McPherson","4228","Queensland",5604,1768,79.3402,9,1,1,"322"
"Moncrieff","4211","Queensland",35580,15022,30.6897,8,3,0.569845286524232,"323"
"Moncrieff","4213","Queensland",1956,684,0.9868,8,3,0.0627305089637921,"323"
"Moncrieff","4214","Queensland",18880,7303,14.4847,8,2,0.485284667780491,"323"
"Moncrieff","4215","Queensland",36421,18160,14.161,8,2,0.656589147286822,"323"
"Moncrieff","4217","Queensland",45175,28051,19.3993,8,2,0.999889331562638,"323"
"Moncrieff","4218","Queensland",35392,19612,15.3976,8,1,1,"323"
"Moncrieff","4220","Queensland",7195,3717,2.9322,8,2,0.221262070238022,"323"
"Moncrieff","4226","Queensland",1524,534,2.2998,8,2,0.040898478383383,"323"
"Moreton","4068","Queensland",3323,1130,1.4383,14,2,0.129158893034826,"324"
"Moreton","4075","Queensland",20870,8436,10.3078,14,2,0.817822014969239,"324"
"Moreton","4103","Queensland",14972,6894,4.0601,14,1,1,"324"
"Moreton","4104","Queensland",7030,3290,3.0296,14,1,1,"324"
"Moreton","4105","Queensland",13925,6288,7.1451,14,1,1,"324"
"Moreton","4106","Queensland",1662,739,9.223,14,1,1,"324"
"Moreton","4107","Queensland",6791,2609,4.5662,14,1,1,"324"
"Moreton","4108","Queensland",6194,2563,8.5787,14,1,1,"324"
"Moreton","4109","Queensland",37668,13503,15.4409,14,1,1,"324"
"Moreton","4110","Queensland",8798,3452,17.7552,14,2,0.534962908914022,"324"
"Moreton","4111","Queensland",1092,355,5.266,14,1,1,"324"
"Moreton","4112","Queensland",8746,2719,4.6867,14,1,1,"324"
"Moreton","4113","Queensland",26295,9419,12.6476,14,2,0.890963304306577,"324"
"Moreton","4121","Queensland",11051,3948,4.5562,14,3,0.423913460431931,"324"
"Oxley","4073","Queensland",9274,3356,4.9721,9,1,1,"325"
"Oxley","4074","Queensland",24125,8886,13.6903,9,1,1,"325"
"Oxley","4075","Queensland",4649,1758,3.8742,9,2,0.182177985030761,"325"
"Oxley","4076","Queensland",8374,1995,23.2969,9,1,1,"325"
"Oxley","4077","Queensland",35836,13078,18.9841,9,1,1,"325"
"Oxley","4078","Queensland",26301,9552,13.2184,9,1,1,"325"
"Oxley","4110","Queensland",7648,2396,17.0623,9,2,0.465037091085978,"325"
"Oxley","4300","Queensland",56524,20206,47.5902,9,2,0.822801577943724,"325"
"Oxley","4301","Queensland",13924,5152,14.2886,9,2,0.381730452900537,"325"
"Petrie","4017","Queensland",17456,6436,8.1103,14,2,0.463085289826237,"326"
"Petrie","4018","Queensland",6293,2676,3.2222,14,2,0.447041272998508,"326"
"Petrie","4019","Queensland",20585,9962,10.6634,14,1,1,"326"
"Petrie","4020","Queensland",25559,12627,11.7011,14,1,1,"326"
"Petrie","4021","Queensland",9770,4061,5.5697,14,1,1,"326"
"Petrie","4022","Queensland",7540,2996,10.34,14,1,1,"326"
"Petrie","4034","Queensland",13268,5468,6.7363,14,2,0.284032282234068,"326"
"Petrie","4035","Queensland",4826,1748,5.7644,14,3,0.176647144948755,"326"
"Petrie","4036","Queensland",6992,2603,12.8364,14,1,1,"326"
"Petrie","4503","Queensland",12261,4445,16.8268,14,3,0.234077892325315,"326"
"Petrie","4504","Queensland",0,0,4.0283,14,2,0,"326"
"Petrie","4505","Queensland",3117,1503,8.483,14,2,0.119320139340811,"326"
"Petrie","4508","Queensland",19619,7863,19.4373,14,1,1,"326"
"Petrie","4509","Queensland",38004,13403,26.2563,14,1,1,"326"
"Rankin","4114","Queensland",29691,11264,14.3562,11,1,1,"327"
"Rankin","4115","Queensland",20200,6959,11.9235,11,1,1,"327"
"Rankin","4116","Queensland",27491,9209,16.1303,11,1,1,"327"
"Rankin","4117","Queensland",2948,892,13.1167,11,1,1,"327"
"Rankin","4118","Queensland",28946,10233,17.401,11,3,0.918483261938759,"327"
"Rankin","4119","Queensland",6841,2325,4.1871,11,1,1,"327"
"Rankin","4123","Queensland",15232,5721,6.1995,11,2,0.66506571191547,"327"
"Rankin","4127","Queensland",27238,10458,30.3412,11,1,1,"327"
"Rankin","4128","Queensland",110,41,0.0702,11,2,0.00648126325712939,"327"
"Rankin","4131","Queensland",1225,425,4.4783,11,2,0.103743224932249,"327"
"Rankin","4132","Queensland",27074,8941,12.8365,11,1,1,"327"
"Ryan","4051","Queensland",5999,2560,8.3316,15,2,0.20245005399568,"328"
"Ryan","4053","Queensland",9255,3719,4.2909,15,4,0.194559482015598,"328"
"Ryan","4054","Queensland",7010,3005,5.1078,15,2,0.501574127074986,"328"
"Ryan","4055","Queensland",11686,4005,13.1214,15,2,0.522255988559171,"328"
"Ryan","4060","Queensland",3560,1236,2.1057,15,2,0.265137409696879,"328"
"Ryan","4061","Queensland",17288,6285,12.5152,15,1,1,"328"
"Ryan","4064","Queensland",667,271,0.1827,15,2,0.0548564849082984,"328"
"Ryan","4065","Queensland",7633,2826,4.1797,15,2,0.748553496126312,"328"
"Ryan","4066","Queensland",18501,9095,20.04,15,2,0.996606334841629,"328"
"Ryan","4067","Queensland",12198,4676,3.9742,15,1,1,"328"
"Ryan","4068","Queensland",22405,9991,8.95,15,2,0.870841106965174,"328"
"Ryan","4069","Queensland",35529,12384,103.2441,15,1,1,"328"
"Ryan","4070","Queensland",12104,4179,31.2733,15,1,1,"328"
"Ryan","4306","Queensland",0,0,112.8254,15,3,0,"328"
"Ryan","4520","Queensland",33,11,37.694,15,2,0.00237992211163998,"328"
"Wide Bay","4562","Queensland",1108,418,14.5078,21,2,0.126181528299738,"329"
"Wide Bay","4563","Queensland",9805,4143,176.2523,21,1,1,"329"
"Wide Bay","4565","Queensland",15022,6962,304.3316,21,1,1,"329"
"Wide Bay","4566","Queensland",8703,5188,26.0543,21,1,1,"329"
"Wide Bay","4567","Queensland",11975,7352,20.1623,21,1,1,"329"
"Wide Bay","4568","Queensland",3744,1537,96.0095,21,1,1,"329"
"Wide Bay","4569","Queensland",1736,760,37.584,21,1,1,"329"
"Wide Bay","4570","Queensland",46452,20481,3861.1389,21,1,1,"329"
"Wide Bay","4571","Queensland",916,438,202.3033,21,1,1,"329"
"Wide Bay","4573","Queensland",4648,2359,19.8849,21,2,0.148063200815494,"329"
"Wide Bay","4574","Queensland",120,54,18.1219,21,3,0.0835654596100279,"329"
"Wide Bay","4580","Queensland",5210,3024,707.8549,21,1,1,"329"
"Wide Bay","4581","Queensland",1412,1404,1693.7315,21,1,1,"329"
"Wide Bay","4600","Queensland",908,481,623.0268,21,1,1,"329"
"Wide Bay","4601","Queensland",1158,624,1800.5717,21,1,1,"329"
"Wide Bay","4605","Queensland",4780,2042,755.897,21,2,0.994590095713691,"329"
"Wide Bay","4615","Queensland",26,22,128.3634,21,2,0.00356555128908393,"329"
"Wide Bay","4620","Queensland",453,236,1180.9337,21,1,1,"329"
"Wide Bay","4621","Queensland",88,41,312.4218,21,2,0.0489160644802668,"329"
"Wide Bay","4650","Queensland",34006,15665,2152.8551,21,2,0.973853775881325,"329"
"Wide Bay","4655","Queensland",0,0,84.5053,21,2,0,"329"
"Wright","4118","Queensland",2569,855,6.0833,27,3,0.0815167380612407,"330"
"Wright","4124","Queensland",12707,3897,179.1575,27,2,0.543127030261583,"330"
"Wright","4125","Queensland",1458,478,6.6693,27,2,0.11311093871218,"330"
"Wright","4207","Queensland",15996,5373,73.4171,27,3,0.233617151786888,"330"
"Wright","4210","Queensland",9927,3162,49.7642,27,3,0.438297496578215,"330"
"Wright","4211","Queensland",9472,3378,400.9357,27,3,0.151702488868958,"330"
"Wright","4213","Queensland",15761,5286,142.1141,27,3,0.505468073506302,"330"
"Wright","4270","Queensland",4405,1491,71.2311,27,1,1,"330"
"Wright","4272","Queensland",8136,3511,42.4519,27,1,1,"330"
"Wright","4275","Queensland",3889,1527,329.1873,27,1,1,"330"
"Wright","4280","Queensland",20998,6840,143.3308,27,2,0.988746056410981,"330"
"Wright","4285","Queensland",21770,8771,1411.1309,27,1,1,"330"
"Wright","4287","Queensland",927,378,421.0655,27,1,1,"330"
"Wright","4305","Queensland",135,52,13.8034,27,2,0.00209796730279107,"330"
"Wright","4306","Queensland",1001,398,84.8491,27,3,0.0227468981502522,"330"
"Wright","4307","Queensland",1482,587,189.1262,27,2,0.942148760330578,"330"
"Wright","4309","Queensland",3355,1514,542.809,27,1,1,"330"
"Wright","4310","Queensland",5986,2768,925.1749,27,1,1,"330"
"Wright","4311","Queensland",1577,613,94.2971,27,2,0.151853635050554,"330"
"Wright","4340","Queensland",577,235,279.2895,27,2,0.0961186073629852,"330"
"Wright","4341","Queensland",15993,6352,493.1726,27,1,1,"330"
"Wright","4342","Queensland",2691,1074,100.2241,27,2,0.997775305895439,"330"
"Wright","4343","Queensland",12190,4750,859.436,27,1,1,"330"
"Wright","4344","Queensland",2698,1093,318.3502,27,1,1,"330"
"Wright","4347","Queensland",1349,522,140.5323,27,1,1,"330"
"Wright","4352","Queensland",4648,1714,240.9155,27,3,0.14948702280256,"330"
"Wright","4359","Queensland",12,7,22.0776,27,2,0.00868935553946416,"330"
"No usual address (Qld)","9494","Queensland",14670,0,0,1,9,0.281817308615887,"394"
"Migratory - Offshore - Shipping (Qld)","9797","Queensland",184,93,0,1,9,0.213704994192799,"397"
"Adelaide","5000","South Australia",18223,11127,10.4824,23,1,1,"401"
"Adelaide","5006","South Australia",6876,3568,5.0909,23,1,1,"401"
"Adelaide","5007","South Australia",8227,4197,3.6054,23,1,1,"401"
"Adelaide","5008","South Australia",14374,6315,6.1854,23,1,1,"401"
"Adelaide","5009","South Australia",3897,1617,1.9211,23,2,0.713736263736264,"401"
"Adelaide","5010","South Australia",6097,2341,5.8507,23,1,1,"401"
"Adelaide","5012","South Australia",7018,2594,2.0245,23,2,0.597022543598469,"401"
"Adelaide","5025","South Australia",1022,413,0.3958,23,2,0.109339895153525,"401"
"Adelaide","5031","South Australia",10093,4755,5.695,23,1,1,"401"
"Adelaide","5032","South Australia",1208,580,0.5667,23,2,0.090102185425524,"401"
"Adelaide","5033","South Australia",7765,3571,3.2706,23,2,0.877202892001807,"401"
"Adelaide","5034","South Australia",5931,2717,2.4785,23,2,0.584853564737205,"401"
"Adelaide","5035","South Australia",4091,1993,2.2536,23,2,0.645777426992897,"401"
"Adelaide","5037","South Australia",6255,2832,1.7956,23,3,0.534615384615385,"401"
"Adelaide","5038","South Australia",3160,1539,0.9174,23,3,0.181839106916791,"401"
"Adelaide","5061","South Australia",9754,4365,4.0391,23,1,1,"401"
"Adelaide","5063","South Australia",9235,4270,2.8117,23,2,0.727108101724274,"401"
"Adelaide","5081","South Australia",9846,4433,4.1957,23,1,1,"401"
"Adelaide","5082","South Australia",16335,6899,5.6358,23,1,1,"401"
"Adelaide","5083","South Australia",7929,3527,2.8234,23,1,1,"401"
"Adelaide","5084","South Australia",10896,4361,4.861,23,1,1,"401"
"Adelaide","5085","South Australia",23032,9497,7.3317,23,2,0.929496751281327,"401"
"Adelaide","5086","South Australia",6294,2575,2.2277,23,2,0.356843179498809,"401"
"Barker","5118","South Australia",58,18,19.1177,71,3,0.00301753290671661,"402"
"Barker","5235","South Australia",2571,1222,377.1228,71,2,0.979428571428571,"402"
"Barker","5236","South Australia",352,181,129.8575,71,1,1,"402"
"Barker","5237","South Australia",357,173,198.108,71,1,1,"402"
"Barker","5238","South Australia",4445,3453,1487.5633,71,1,1,"402"
"Barker","5244","South Australia",61,24,18.7994,71,2,0.0137232845894263,"402"
"Barker","5253","South Australia",19266,8991,874.8933,71,1,1,"402"
"Barker","5254","South Australia",2119,1066,636.9671,71,2,0.845908183632735,"402"
"Barker","5255","South Australia",41,27,31.6548,71,2,0.0040582005344947,"402"
"Barker","5259","South Australia",1111,670,1583.215,71,2,1,"402"
"Barker","5260","South Australia",1798,968,285.3978,71,1,1,"402"
"Barker","5261","South Australia",339,176,1136.2253,71,1,1,"402"
"Barker","5262","South Australia",480,227,555.4355,71,1,1,"402"
"Barker","5263","South Australia",133,85,110.6898,71,1,1,"402"
"Barker","5264","South Australia",1286,809,1656.9953,71,1,1,"402"
"Barker","5265","South Australia",431,244,1080.5249,71,1,1,"402"
"Barker","5266","South Australia",619,318,2013.9485,71,1,1,"402"
"Barker","5267","South Australia",2028,982,3257.9964,71,1,1,"402"
"Barker","5268","South Australia",3694,1650,1753.5089,71,1,1,"402"
"Barker","5269","South Australia",292,121,286.9416,71,1,1,"402"
"Barker","5270","South Australia",626,291,531.5749,71,1,1,"402"
"Barker","5271","South Australia",7695,3593,2741.1321,71,1,1,"402"
"Barker","5272","South Australia",900,451,1923.2811,71,1,1,"402"
"Barker","5273","South Australia",116,57,316.5935,71,1,1,"402"
"Barker","5275","South Australia",2376,1804,3123.7224,71,1,1,"402"
"Barker","5276","South Australia",1345,1505,543.9247,71,1,1,"402"
"Barker","5277","South Australia",2902,1466,1201.5858,71,1,1,"402"
"Barker","5278","South Australia",534,271,305.7036,71,1,1,"402"
"Barker","5279","South Australia",558,274,473.5082,71,1,1,"402"
"Barker","5280","South Australia",7543,3951,1958.323,71,1,1,"402"
"Barker","5290","South Australia",25633,12305,26.7965,71,1,1,"402"
"Barker","5291","South Australia",10146,4252,1741.1815,71,1,1,"402"
"Barker","5301","South Australia",498,260,1980.3561,71,1,1,"402"
"Barker","5302","South Australia",848,441,4004.2753,71,1,1,"402"
"Barker","5303","South Australia",160,101,739.8952,71,1,1,"402"
"Barker","5304","South Australia",833,464,1682.471,71,1,1,"402"
"Barker","5306","South Australia",69,55,314.7244,71,1,1,"402"
"Barker","5307","South Australia",570,329,1073.8818,71,1,1,"402"
"Barker","5308","South Australia",145,86,1286.2452,71,1,1,"402"
"Barker","5309","South Australia",128,87,1288.1845,71,1,1,"402"
"Barker","5310","South Australia",26,13,443.0505,71,1,1,"402"
"Barker","5311","South Australia",414,213,3234.6057,71,1,1,"402"
"Barker","5320","South Australia",699,1014,1552.6702,71,2,1,"402"
"Barker","5321","South Australia",556,286,176.2185,71,1,1,"402"
"Barker","5322","South Australia",940,484,91.681,71,1,1,"402"
"Barker","5330","South Australia",3356,1745,1842.389,71,1,1,"402"
"Barker","5331","South Australia",314,146,83.815,71,1,1,"402"
"Barker","5332","South Australia",378,214,292.1294,71,1,1,"402"
"Barker","5333","South Australia",6125,2848,720.6351,71,1,1,"402"
"Barker","5340","South Australia",1461,684,679.6897,71,1,1,"402"
"Barker","5341","South Australia",7910,3774,479.9619,71,1,1,"402"
"Barker","5342","South Australia",1112,497,213.2351,71,1,1,"402"
"Barker","5343","South Australia",4986,2597,202.1922,71,1,1,"402"
"Barker","5344","South Australia",925,419,31.468,71,1,1,"402"
"Barker","5345","South Australia",3528,1848,205.3057,71,1,1,"402"
"Barker","5346","South Australia",382,178,15.3753,71,1,1,"402"
"Barker","5350","South Australia",559,187,32.1523,71,1,1,"402"
"Barker","5351","South Australia",6178,2481,280.4756,71,2,1,"402"
"Barker","5352","South Australia",5330,2461,108.5768,71,1,1,"402"
"Barker","5353","South Australia",3919,2084,1027.7626,71,1,1,"402"
"Barker","5354","South Australia",410,564,891.3339,71,1,1,"402"
"Barker","5355","South Australia",8294,3687,158.1546,71,1,1,"402"
"Barker","5356","South Australia",787,359,606.7633,71,2,0.977639751552795,"402"
"Barker","5357","South Australia",450,567,1117.9594,71,1,1,"402"
"Barker","5360","South Australia",1226,509,34.4409,71,1,1,"402"
"Barker","5371","South Australia",204,74,80.8383,71,2,0.153614457831325,"402"
"Barker","5372","South Australia",2702,939,88.8786,71,1,1,"402"
"Barker","5373","South Australia",3420,1606,453.1664,71,1,1,"402"
"Barker","5374","South Australia",54,36,300.4567,71,2,0.0359042553191489,"402"
"Barker","5410","South Australia",41,19,27.2204,71,2,0.128125,"402"
"Barker","5417","South Australia",0,0,2017.668,71,2,0,"402"
"Boothby","5034","South Australia",4210,1801,1.5665,22,2,0.415146435262795,"403"
"Boothby","5035","South Australia",2244,1074,0.7686,22,2,0.354222573007103,"403"
"Boothby","5037","South Australia",1731,784,0.6262,22,3,0.147948717948718,"403"
"Boothby","5038","South Australia",8592,3864,2.7649,22,3,0.494418229945909,"403"
"Boothby","5039","South Australia",9186,4157,4.6336,22,1,1,"403"
"Boothby","5041","South Australia",13536,5384,6.2103,22,1,1,"403"
"Boothby","5042","South Australia",11846,5029,8.6535,22,1,1,"403"
"Boothby","5043","South Australia",20293,9547,8.2184,22,1,1,"403"
"Boothby","5044","South Australia",11593,5322,4.1037,22,1,1,"403"
